experiment_name_raw,experiment_name,encoder,arch_tag,arch_label,target_layers,predictor_layers,mse_ratio,mse_diff_frac,reward_diff_frac,std_seen,mse_seen,mse_unseen,mse_random,std_unseen,std_random,reward_seen,reward_unseen,reward_random,mse_random_vs_seen_ratio,mse_unseen_vs_random_ratio,reward_random_vs_seen_ratio,reward_unseen_vs_random_ratio,mse_seen_epochs,mse_unseen_epochs,reward_seen_epochs,reward_unseen_epochs,training_losses
granite-small_20251118,granite-small_granite-small_extreme_ultra,granite-small,granite-small_extreme_ultra,granite-small_extreme_ultra (128_64 / 2048_64),"(128, 64)","(2048, 64)",2.20755718832796,1.20755718832796,0.3884534342140063,3.059660593862645e-05,0.0009947697399184108,0.0021960122976452112,0.0009947697399184108,0.00010526252299314365,3.0334957045852207e-05,-0.572953999042511,-0.3503880500793457,-0.5729540586471558,1.0,2.20755718832796,1.0000001040304196,0.6115465008105874,"[0.016881082206964493, 0.012495322152972221, 0.01015845313668251, 0.008726827800273895, 0.007714373990893364, 0.006900721695274115, 0.006278925575315952, 0.005861650686711073, 0.005374424159526825, 0.0049541424959897995, 0.004674132913351059, 0.004351507406681776, 0.004034380428493023, 0.0038502339739352465, 0.0035671773366630077, 0.003416077932342887, 0.0032067461870610714, 0.0030577206052839756, 0.00299636903218925, 0.0028328816406428814, 0.002662941114977002, 0.002595899160951376, 0.0024548328947275877, 0.0023753689602017403, 0.0022900565527379513, 0.002169952495023608, 0.002105172025039792, 0.0020879372023046017, 0.0019681931007653475, 0.0019191765459254384, 0.001799717778339982, 0.001817820593714714, 0.0017021921230480075, 0.0016948870616033673, 0.0016363610047847033, 0.0015154560096561909, 0.0014910027384757996, 0.0015030071372166276, 0.0014196152333170176, 0.0013602612307295203, 0.0013410088140517473, 0.0012592908460646868, 0.0012270145816728473, 0.0012046350166201591, 0.0011979519622400403, 0.0011393331224098802, 0.0010773258982226253, 0.0010768946958705783, 0.0010202719131484628, 0.0010001934133470058]","[0.017309270799160004, 0.01305454969406128, 0.010708687826991081, 0.009445508942008018, 0.008600829169154167, 0.007755910512059927, 0.007210608571767807, 0.006885120645165443, 0.0063660964369773865, 0.0060342298820614815, 0.005756495054811239, 0.005506650544703007, 0.005228744819760323, 0.0051335981115698814, 0.004814299289137125, 0.004698909353464842, 0.004528801888227463, 0.004439707845449448, 0.004323757719248533, 0.004235438536852598, 0.004057498648762703, 0.003974085673689842, 0.003895375644788146, 0.0037651306483894587, 0.0036940209101885557, 0.003614650806412101, 0.003550283843651414, 0.0035292445681989193, 0.0034458988811820745, 0.003379222471266985, 0.0032975166104733944, 0.0032677380368113518, 0.003178767394274473, 0.003154785605147481, 0.003077923087403178, 0.0029554155189543962, 0.0029853328596800566, 0.0029202806763350964, 0.0028481336776167154, 0.0028012150432914495, 0.0027805001009255648, 0.0027123617473989725, 0.002666217042133212, 0.0026021848898380995, 0.002589224139228463, 0.002513984451070428, 0.002459411509335041, 0.002398804062977433, 0.0023750311229377985, 0.002296824473887682]","[-0.7736070156097412, -0.6877875924110413, -0.6704170107841492, -0.6602135896682739, -0.6534053087234497, -0.6523262858390808, -0.6490524411201477, -0.6365305781364441, -0.6395422220230103, -0.6424515247344971, -0.6352837085723877, -0.6374492049217224, -0.6429362297058105, -0.6357722282409668, -0.643528401851654, -0.6372703313827515, -0.6404067873954773, -0.6376474499702454, -0.6246322989463806, -0.6267584562301636, -0.6312634348869324, -0.6227002143859863, -0.6255995631217957, -0.6206362247467041, -0.6174202561378479, -0.6202228665351868, -0.6155399680137634, -0.6042947769165039, -0.6092851758003235, -0.6040686368942261, -0.6104435920715332, -0.5956546068191528, -0.6026259064674377, -0.5926454663276672, -0.5913906693458557, -0.6009148955345154, -0.594916820526123, -0.5830337405204773, -0.5875732898712158, -0.5884486436843872, -0.5827364325523376, -0.5881654024124146, -0.5852929353713989, -0.5809444785118103, -0.5740010142326355, -0.5765477418899536, -0.5799996256828308, -0.5724993944168091, -0.5754834413528442, -0.5719491243362427]","[-0.7482948303222656, -0.6491207480430603, -0.6280404329299927, -0.6001738905906677, -0.5743758082389832, -0.5718491673469543, -0.5572213530540466, -0.5314821004867554, -0.534026563167572, -0.5237449407577515, -0.5127723813056946, -0.5031141042709351, -0.5005257725715637, -0.47915327548980713, -0.4879871904850006, -0.47397756576538086, -0.46885794401168823, -0.4550316631793976, -0.44618409872055054, -0.4350832998752594, -0.43767058849334717, -0.42848777770996094, -0.41966140270233154, -0.4192022979259491, -0.41120943427085876, -0.4052959680557251, -0.3978843688964844, -0.3846074938774109, -0.38143813610076904, -0.3764127194881439, -0.3743564784526825, -0.3646949827671051, -0.36500051617622375, -0.35535410046577454, -0.3547962009906769, -0.36233893036842346, -0.3450411260128021, -0.34390631318092346, -0.3444264233112335, -0.34107455611228943, -0.333535760641098, -0.33454546332359314, -0.3320733606815338, -0.33311527967453003, -0.3253813087940216, -0.3290441036224365, -0.3293171226978302, -0.3309933841228485, -0.3262137770652771, -0.3317095637321472]","[0.029967668590446313, 0.014917450056721767, 0.011705074893931548, 0.00992833631656443, 0.008698781597195194, 0.007778587052598596, 0.0070518554343531525, 0.006458259261368463, 0.005959427587610359, 0.0055312987805033725, 0.005157261588222658, 0.004840873983145381, 0.004550017600801463, 0.004292982585805779, 0.00406621635678069, 0.003855469312596445, 0.0036558914046812183, 0.0034831185524429507, 0.0033126057668899497, 0.003170648509209665, 0.003033917253681769, 0.002908690591963629, 0.0027864891230516757, 0.0026653066073777155, 0.0025659826690874374, 0.002470821346893596, 0.002371064770462302, 0.002287027473600271, 0.0022004586382536216, 0.002127121952556384, 0.0020493261588853786, 0.0019824018973546723, 0.0019146494106583609, 0.0018500372694688848, 0.001793200636166148, 0.0017361696188648542, 0.0016797520676239705, 0.0016206219486775808, 0.0015702987361388902, 0.0015233620099024848, 0.0014742091540635254, 0.0014284441072959452, 0.001383108580679012, 0.0013450569026948263, 0.0013027211864634106, 0.0012572917320843166, 0.001216940394078847, 0.0011788812145823613, 0.0011451776168541982, 0.0011063606570436]"
granite-small_20251118,granite-small_granite-small_predlarge_mod,granite-small,granite-small_predlarge_mod,granite-small_predlarge_mod (128_64 / 512_64),"(128, 64)","(512, 64)",1.2225505143282143,0.22255051432821432,0.05524500038735423,5.1897619414376095e-05,0.001285173580981791,0.001571189844980836,0.0012851736973971128,7.055395690258592e-05,5.035596404923126e-05,-0.7036983966827393,-0.6648225784301758,-0.7036983966827393,1.0000000905832744,1.2225504035855956,1.0,0.9447549994556325,"[0.026180576533079147, 0.017990045249462128, 0.014460265636444092, 0.012439469806849957, 0.011059107258915901, 0.010087900795042515, 0.00928451307117939, 0.008701158687472343, 0.00816517136991024, 0.0077034179121255875, 0.007356146816164255, 0.00704336678609252, 0.006742098368704319, 0.006486290600150824, 0.00624694861471653, 0.00600867485627532, 0.005824647378176451, 0.005610283929854631, 0.005391587968915701, 0.0052772569470107555, 0.005080201663076878, 0.004961526952683926, 0.004766164813190699, 0.004620284773409367, 0.0044936491176486015, 0.004327218513935804, 0.004260215908288956, 0.004087380133569241, 0.003966193180531263, 0.003827089676633477, 0.003707973286509514, 0.003559383563697338, 0.0035047715064138174, 0.003344904398545623, 0.0031969754491001368, 0.003073521889746189, 0.0029346118681132793, 0.00283108395524323, 0.0026937120128422976, 0.002557809231802821, 0.0024490526411682367, 0.0022990601137280464, 0.0021790042519569397, 0.0020380320493131876, 0.001903135678730905, 0.0017788433469831944, 0.0016487067332491279, 0.001508006127551198, 0.001388293458148837, 0.0012985479552298784]","[0.026005320250988007, 0.018125372007489204, 0.014748761430382729, 0.012772534042596817, 0.011426150798797607, 0.01056495402008295, 0.009785228408873081, 0.009174218401312828, 0.00868141744285822, 0.00826180074363947, 0.007913593202829361, 0.007642156910151243, 0.0073190415278077126, 0.007086948025971651, 0.006849534343928099, 0.006642696913331747, 0.006448143627494574, 0.00629009585827589, 0.00603634025901556, 0.005929925478994846, 0.0057373917661607265, 0.005660959519445896, 0.005448663141578436, 0.005299089942127466, 0.00517375348135829, 0.005030665080994368, 0.004930190276354551, 0.004777409136295319, 0.004678867291659117, 0.004551543388515711, 0.004370837938040495, 0.004224380012601614, 0.004158929921686649, 0.00401031831279397, 0.0038245099131017923, 0.0036835491191595793, 0.00357958790846169, 0.003439856693148613, 0.003289835760369897, 0.0031017970759421587, 0.002963942475616932, 0.002803937764838338, 0.002649590838700533, 0.002495658118277788, 0.0023384238593280315, 0.0021898585837334394, 0.0020372248254716396, 0.001863173209130764, 0.0017394047463312745, 0.0015878225676715374]","[-0.7556036114692688, -0.740160346031189, -0.7127511501312256, -0.687989354133606, -0.6699562668800354, -0.6529634594917297, -0.6429795026779175, -0.6300688982009888, -0.6232737302780151, -0.6181472539901733, -0.6096027493476868, -0.6027405261993408, -0.5987434387207031, -0.5939759612083435, -0.5904130935668945, -0.5891332030296326, -0.5847437381744385, -0.585023820400238, -0.5874068140983582, -0.5807211399078369, -0.5836252570152283, -0.5795373916625977, -0.5844974517822266, -0.5851427912712097, -0.5845335125923157, -0.589031994342804, -0.5831285715103149, -0.5897027254104614, -0.5909978151321411, -0.5948466062545776, -0.5968641042709351, -0.6027830243110657, -0.5978807210922241, -0.6059055328369141, -0.6128759384155273, -0.6171489357948303, -0.6236156225204468, -0.6258877515792847, -0.6326313614845276, -0.6393885016441345, -0.6428465247154236, -0.6517664194107056, -0.656971275806427, -0.6650322675704956, -0.6724396347999573, -0.6785613894462585, -0.6855739951133728, -0.6941245794296265, -0.6999809741973877, -0.7018806338310242]","[-0.7639043927192688, -0.7329475283622742, -0.695984959602356, -0.6672418713569641, -0.6457216739654541, -0.619841992855072, -0.6066418886184692, -0.5943540930747986, -0.5828792452812195, -0.5730074048042297, -0.5631667375564575, -0.5514575242996216, -0.5480392575263977, -0.5398980975151062, -0.5349186658859253, -0.529484212398529, -0.5248908400535583, -0.5185065865516663, -0.5231649875640869, -0.5145583748817444, -0.5158978700637817, -0.506314218044281, -0.5119636654853821, -0.5119543671607971, -0.510183572769165, -0.5111021399497986, -0.5079537630081177, -0.5113208889961243, -0.5090816617012024, -0.5106246471405029, -0.5189533233642578, -0.523792564868927, -0.5193831324577332, -0.5252712368965149, -0.5361103415489197, -0.5418435335159302, -0.543295681476593, -0.5494347214698792, -0.5571563839912415, -0.5699747204780579, -0.5766504406929016, -0.5863873958587646, -0.5956084132194519, -0.604960560798645, -0.6149330735206604, -0.6239268779754639, -0.6336240768432617, -0.6463639736175537, -0.6525073051452637, -0.6625617742538452]","[0.04213399171518783, 0.021619718017367024, 0.016420125235648207, 0.013762012407338868, 0.012093325207630793, 0.010926439209530752, 0.01005591635281841, 0.009362193922667454, 0.008802548438931504, 0.008323159082404647, 0.007916684889156993, 0.00755685477051884, 0.007241324768013631, 0.006957909866468981, 0.006696777825709432, 0.006462118291528896, 0.006240670594464367, 0.0060351642488967626, 0.00584603445410418, 0.005663650737066443, 0.005494624583904321, 0.005329534966343393, 0.00517543179448694, 0.005020030535524711, 0.00487822214490734, 0.004735159511134649, 0.004594394737311328, 0.004462042491650209, 0.004323060769820586, 0.004184870273456908, 0.004055255231408713, 0.003919864533236251, 0.0037886159484817957, 0.0036517112418853986, 0.0035169920806462566, 0.003376817860407755, 0.003241686891609182, 0.003099049214506522, 0.0029627246520249175, 0.002818180131725967, 0.002675576293646979, 0.0025321469137755534, 0.0023895081190858035, 0.002244270745237979, 0.0021021881417254916, 0.00195940116342778, 0.0018196241459615219, 0.0016820597598173966, 0.001549565573805012, 0.001420596698881127]"
granite-small_20251118,granite-small_granite-small_eq_small,granite-small,granite-small_eq_small,granite-small_eq_small (128_8 / 128_8),"(128, 8)","(128, 8)",1.2893745828352203,0.28937458283522016,0.28808820025370224,0.0002268916869070381,0.0032851200085133314,0.004235750529915094,0.0032851200085133314,0.0003330614708829671,0.00023829775454942137,-0.43973177671432495,-0.313050240278244,-0.43973177671432495,1.0,1.2893745828352203,1.0,0.7119117984360072,"[0.02479245327413082, 0.01677004247903824, 0.0131233436986804, 0.01127536315470934, 0.009951286017894745, 0.00895695760846138, 0.008277487941086292, 0.007710978388786316, 0.007311102002859116, 0.0070316675119102, 0.006690590642392635, 0.006563528440892696, 0.0062923068180680275, 0.006002979818731546, 0.005887486971914768, 0.005671741906553507, 0.005472409538924694, 0.005416102707386017, 0.005297341849654913, 0.00513462396338582, 0.00514587527140975, 0.004952739458531141, 0.004923458211123943, 0.004720162600278854, 0.004660226404666901, 0.004549877718091011, 0.004475328139960766, 0.004384233150631189, 0.00436354149132967, 0.004320451989769936, 0.004166874103248119, 0.0041428543627262115, 0.004107998684048653, 0.004065786954015493, 0.0040376759134233, 0.00391800794750452, 0.0038408872205764055, 0.003925090655684471, 0.00384334078989923, 0.0037586120888590813, 0.003636413486674428, 0.0036215682048350573, 0.0035440491046756506, 0.0035542401019483805, 0.0035206787288188934, 0.0034442043397575617, 0.0034439247101545334, 0.003416461870074272, 0.0033310274593532085, 0.0033605771604925394]","[0.024068307131528854, 0.01700076274573803, 0.01369705144315958, 0.01198059506714344, 0.010728747583925724, 0.009695013985037804, 0.009067813865840435, 0.008526257239282131, 0.008124464191496372, 0.007781589403748512, 0.0074513801373541355, 0.007219586055725813, 0.006989652756601572, 0.006796800997108221, 0.0066449916921556, 0.006364201195538044, 0.00620495667681098, 0.006162743549793959, 0.006106339395046234, 0.005941180046647787, 0.005939006805419922, 0.005782478954643011, 0.005780335515737534, 0.005608533509075642, 0.005535901058465242, 0.0054931435734033585, 0.005398929584771395, 0.005343559663742781, 0.005379314534366131, 0.005229274742305279, 0.005155593156814575, 0.005106164142489433, 0.00508303614333272, 0.005051019135862589, 0.005023753736168146, 0.004980928730219603, 0.004902880638837814, 0.004923021420836449, 0.0048768590204417706, 0.004771222826093435, 0.004824627656489611, 0.004786123987287283, 0.004719867371022701, 0.004722107667475939, 0.0047247326001524925, 0.004665343090891838, 0.004701405297964811, 0.004597233608365059, 0.004528407473117113, 0.004564546514302492]","[-0.49205321073532104, -0.5433686375617981, -0.5624440908432007, -0.5548190474510193, -0.5521611571311951, -0.5509682893753052, -0.5441000461578369, -0.539650022983551, -0.530898928642273, -0.5188727974891663, -0.5156869888305664, -0.4994283616542816, -0.497303307056427, -0.49938738346099854, -0.48913607001304626, -0.4892033040523529, -0.48959609866142273, -0.4785497188568115, -0.4742480218410492, -0.47520095109939575, -0.46050193905830383, -0.46632203459739685, -0.4569070637226105, -0.46562087535858154, -0.4605782628059387, -0.461343377828598, -0.4589653015136719, -0.4588715136051178, -0.4516746401786804, -0.4472782015800476, -0.4554859697818756, -0.44975540041923523, -0.4455118477344513, -0.44241052865982056, -0.4379692077636719, -0.444536954164505, -0.44649314880371094, -0.42943114042282104, -0.4324275255203247, -0.4361264705657959, -0.4447723627090454, -0.4404279887676239, -0.4441327154636383, -0.43697917461395264, -0.4355033040046692, -0.4397512376308441, -0.4343456029891968, -0.4326024651527405, -0.4386652410030365, -0.4296763837337494]","[-0.5200422406196594, -0.532823383808136, -0.5331651568412781, -0.5157021284103394, -0.5060255527496338, -0.5046079754829407, -0.4919477701187134, -0.4834573268890381, -0.4726071357727051, -0.46318960189819336, -0.4573366343975067, -0.44758427143096924, -0.44064727425575256, -0.4332028925418854, -0.4244295358657837, -0.42868736386299133, -0.42418086528778076, -0.4104992151260376, -0.39906737208366394, -0.39884695410728455, -0.38408011198043823, -0.38500869274139404, -0.37156152725219727, -0.3757498860359192, -0.37065526843070984, -0.3630709648132324, -0.36139193177223206, -0.3561517298221588, -0.3414866626262665, -0.347440630197525, -0.3455371856689453, -0.3413555324077606, -0.3345233201980591, -0.329000324010849, -0.3232192099094391, -0.3195270597934723, -0.32029616832733154, -0.30964693427085876, -0.30714765191078186, -0.3121979534626007, -0.29798439145088196, -0.2952406406402588, -0.2962229251861572, -0.28877726197242737, -0.2813947796821594, -0.2821381986141205, -0.2707017958164215, -0.27769705653190613, -0.28033447265625, -0.26923468708992004]","[0.037523084746984146, 0.019793778254340092, 0.015115716382085035, 0.012679849184739094, 0.011168022624527414, 0.01008975183358416, 0.009290048126907398, 0.008664239921684688, 0.008145477756625042, 0.007726457728616272, 0.007360493574136247, 0.007044985038616384, 0.006771156812707583, 0.006524103356059641, 0.00630811351002194, 0.006106401741271838, 0.005924910477673014, 0.005763445311458781, 0.0056109749323998885, 0.005475614006475856, 0.005340605584206059, 0.005218741627565275, 0.005103193797791997, 0.004997597797773779, 0.004886743511694173, 0.00479627246192346, 0.004703820719926929, 0.004619385983096436, 0.004539360756947038, 0.004468567675212398, 0.004387405413823823, 0.004320806173685317, 0.004251185042085126, 0.004190846648998559, 0.004132982906109343, 0.004075457248836756, 0.004016909324370014, 0.003966569591041965, 0.00391522650703943, 0.0038683832875297717, 0.0038196967807986463, 0.0037729230573556078, 0.0037333398019351685, 0.0036882418692888073, 0.0036465469126900035, 0.0036107816985653093, 0.0035746221566417564, 0.0035389405966270715, 0.0035022256682471684, 0.0034718156239250675]"
granite-small_20251118,granite-small_granite-small_narrow,granite-small,granite-small_narrow,granite-small_narrow (128_8 / 256_8),"(128, 8)","(256, 8)",1.6936460890948941,0.6936460890948942,0.4338078255094534,0.00014442413521464914,0.002003019442781806,0.003392406739294529,0.0020030192099511623,0.0002736692549660802,0.00014385230315383524,-0.4676174819469452,-0.264761358499527,-0.4676174819469452,0.999999883760226,1.6936462859639558,1.0,0.5661921726351504,"[0.019694212824106216, 0.013937756419181824, 0.011541738174855709, 0.009747998788952827, 0.008855650201439857, 0.007992250844836235, 0.007381154224276543, 0.006940309889614582, 0.006543835159391165, 0.006206627935171127, 0.005979159381240606, 0.00562707893550396, 0.005326816812157631, 0.0050455015152692795, 0.004852125886827707, 0.0046548256650567055, 0.0045798844657838345, 0.004338017199188471, 0.004231323953717947, 0.004010130185633898, 0.003883006749674678, 0.0037742292042821646, 0.0035847651306539774, 0.0034938801545649767, 0.003407465759664774, 0.003402038710191846, 0.0032996325753629208, 0.003196042962372303, 0.003125985385850072, 0.0031190314330160618, 0.0029558800160884857, 0.0029452319722622633, 0.002836726140230894, 0.0028688448946923018, 0.002731843153014779, 0.0026541375555098057, 0.0025823311880230904, 0.002590868389233947, 0.0024994707200676203, 0.0025056605227291584, 0.0024502375163137913, 0.0023671549279242754, 0.002447862643748522, 0.002298496663570404, 0.0022639126982539892, 0.0022195300552994013, 0.0021447448525577784, 0.002179652452468872, 0.0021679282654076815, 0.002104891696944833]","[0.021872341632843018, 0.015739072114229202, 0.01325260754674673, 0.01129798125475645, 0.010323375463485718, 0.009432750754058361, 0.008634810335934162, 0.00821372028440237, 0.0077377506531775, 0.00724601186811924, 0.007113112136721611, 0.006709440145641565, 0.0062833186239004135, 0.0061429389752447605, 0.005809532944113016, 0.005737085826694965, 0.005583168938755989, 0.0053345332853496075, 0.005197079852223396, 0.005103318486362696, 0.00490501057356596, 0.004919008351862431, 0.0046541462652385235, 0.004551805555820465, 0.004507657140493393, 0.004499299451708794, 0.004402320832014084, 0.004233653657138348, 0.004270042758435011, 0.004296198021620512, 0.004019882529973984, 0.004029077477753162, 0.004014145117253065, 0.003970984369516373, 0.0038759508170187473, 0.0038636880926787853, 0.003718213876709342, 0.0038473608437925577, 0.0037198406644165516, 0.003765005385503173, 0.0037352561485022306, 0.0036855267826467752, 0.0036679625045508146, 0.0035405349917709827, 0.0035689084324985743, 0.0035328189842402935, 0.003507736837491393, 0.0035094325430691242, 0.003430967452004552, 0.0034592687152326107]","[-0.5856437683105469, -0.5656728744506836, -0.539467990398407, -0.5409669876098633, -0.5208160281181335, -0.5176723003387451, -0.5105797648429871, -0.500313401222229, -0.49354052543640137, -0.487383633852005, -0.4764704704284668, -0.47944003343582153, -0.4812535047531128, -0.48420700430870056, -0.4814033508300781, -0.48083654046058655, -0.4700450301170349, -0.47696131467819214, -0.47179174423217773, -0.4794495701789856, -0.4785614609718323, -0.47665250301361084, -0.4843389093875885, -0.4821929931640625, -0.480177104473114, -0.4695624113082886, -0.4704749286174774, -0.47214755415916443, -0.4703918993473053, -0.46152549982070923, -0.47191062569618225, -0.46421703696250916, -0.4689618647098541, -0.45648208260536194, -0.46564048528671265, -0.4677174985408783, -0.46938619017601013, -0.46085280179977417, -0.4657060503959656, -0.45786094665527344, -0.4584804177284241, -0.4631280303001404, -0.4455448091030121, -0.4598604440689087, -0.458555668592453, -0.45881837606430054, -0.4636240303516388, -0.45293480157852173, -0.4490434229373932, -0.45274367928504944]","[-0.49724769592285156, -0.4782153069972992, -0.44605308771133423, -0.4485374391078949, -0.42686137557029724, -0.41981032490730286, -0.42093443870544434, -0.40506041049957275, -0.40056249499320984, -0.4034383296966553, -0.3817921280860901, -0.3862645626068115, -0.39654675126075745, -0.38442176580429077, -0.3921741843223572, -0.37760260701179504, -0.3722263276576996, -0.377767413854599, -0.3737483620643616, -0.36637136340141296, -0.370939701795578, -0.35402366518974304, -0.3678953945636749, -0.3651697039604187, -0.35662493109703064, -0.34453216195106506, -0.3430495262145996, -0.35060521960258484, -0.33461323380470276, -0.32003334164619446, -0.34243813157081604, -0.3307473361492157, -0.3222792446613312, -0.3176231384277344, -0.31990671157836914, -0.31199610233306885, -0.3216225504875183, -0.29573488235473633, -0.3037421405315399, -0.2891034781932831, -0.2846510708332062, -0.2831365168094635, -0.27746182680130005, -0.28723952174186707, -0.2756117880344391, -0.27314886450767517, -0.26932409405708313, -0.26182395219802856, -0.26607075333595276, -0.2549992799758911]","[0.03412477668995659, 0.017052447194388757, 0.013088613364379853, 0.01101282516416783, 0.009679555768767993, 0.008715279900934547, 0.007976482967690875, 0.007380956067936495, 0.0069009158721504114, 0.006480815445926661, 0.0061312394119643916, 0.005813417420722544, 0.005537003100228807, 0.005297060458300014, 0.005070805817376822, 0.004869361442979425, 0.004684739857718038, 0.004517574972123839, 0.004360048302138845, 0.00421124905309019, 0.004073799146378103, 0.0039480867038946595, 0.003827456016248713, 0.003719211609374421, 0.003608893644801962, 0.0035132176999468356, 0.0034198567426453035, 0.003334561014586749, 0.003244541347764122, 0.0031687825025680165, 0.003092160249555794, 0.0030224907347777235, 0.002957929069331537, 0.0028922912092336143, 0.002832454513797226, 0.0027748738270020113, 0.0027162312879227104, 0.0026652968178192773, 0.002614326031956201, 0.0025661460085151097, 0.0025230154298090685, 0.0024746121305118623, 0.0024328455716992417, 0.002392474168057864, 0.0023518021005050588, 0.0023119967750972136, 0.002275536236993503, 0.0022398927724376944, 0.0022137837358362352, 0.002175960654373436]"
